INPUT:audio	INPUT:image	OUTPUT:recording	OUTPUT:result_3d_question	OUTPUT:result_1st_question	OUTPUT:result_2nd_question	OUTPUT:result_4th_question	GOLDEN:result_3d_question	GOLDEN:result_1st_question	GOLDEN:result_2nd_question	GOLDEN:result_4th_question	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/9.png	eu.4d33644a-fb3f-4f1f-bacb-2ea6c8f72d5c	No	Yes	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f91ea7929763eaab61c2	00028f783b--6628f7d150de4e597ce50dac	00028f783b--6628f91ea7929763eaab61c2	9d6c0006b436c25a303f0e6e129d12ba	APPROVED	2024-04-24T12:20:46.331	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.fa3d4a7f-94e5-4232-b38a-e56f11426fd9	Yes	Yes	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f929a7929763eaab6266	00028f783b--6628f7d150de4e597ce50daa	00028f783b--6628f929a7929763eaab6266	40716f50587c7ba6e75c4cf2c00b367b	APPROVED	2024-04-24T12:20:57.080	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/2.png	eu.81b4e15f-2249-4d61-9019-2405c3de9aa8	No	Yes	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f93ba7929763eaab6371	00028f783b--6628f7d150de4e597ce50d58	00028f783b--6628f93ba7929763eaab6371	cd9d912f90ebe39ba29217e93302e726	APPROVED	2024-04-24T12:21:15.009	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/2.png	eu.78a1aaac-3f09-4d81-a6e8-3931c4a43be4	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f947a7929763eaab649b	00028f783b--6628f7d150de4e597ce50d58	00028f783b--6628f947a7929763eaab649b	ead7a98dd7812c3d9532afefef00f9f6	APPROVED	2024-04-24T12:21:27.453	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.101b3b3f-3b7c-4b92-9b35-c4a0fecfb15a	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f986da89fd4d182a88ac	00028f783b--6628f7d150de4e597ce50d6e	00028f783b--6628f986da89fd4d182a88ac	22a355dfd25cec373fa6b6d0fb655439	APPROVED	2024-04-24T12:22:30.631	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.3b125fa7-be1a-4b1b-8d6f-e4e58b4182fa	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f98a50de4e597ce52f1c	00028f783b--6628f7d150de4e597ce50daa	00028f783b--6628f98a50de4e597ce52f1c	f91d95a62d1c07da5f4ddae20e7e6b14	APPROVED	2024-04-24T12:22:34.463	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.e6fe6d5a-ffae-487e-b1e6-68a05ec92d58	Yes	No	No	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f996da89fd4d182a896b	00028f783b--6628f7d150de4e597ce50da6	00028f783b--6628f996da89fd4d182a896b	f7d349f46059be02ce913d6df49ec118	APPROVED	2024-04-24T12:22:46.409	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextR_1.0.wav	https://storage.yandexcloud.net/toloka-chebotarev/8.png	eu.7c7cc93f-3be2-4ce5-ba0c-cf1f31cd5abd	No	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f998a7929763eaab6a59	00028f783b--6628f7d150de4e597ce50da6	00028f783b--6628f998a7929763eaab6a59	2b97303bb6dc587988016e130c71bbb5	APPROVED	2024-04-24T12:22:48.967	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_1.2.mp4	https://storage.yandexcloud.net/toloka-chebotarev/3.png	eu.0b2de5ab-93ca-4a90-9657-6935f0e53540	Yes	No	Yes	No							https://platform.toloka.ai/task/42956859/00028f783b--6628f99fda89fd4d182a89ea	00028f783b--6628f7d150de4e597ce50d6c	00028f783b--6628f99fda89fd4d182a89ea	68b1fea75e636f915c8b503bed79901f	APPROVED	2024-04-24T12:22:55.579	+	
https://storage.yandexcloud.net/toloka-chebotarev/TextD_0.5.mp4	https://storage.yandexcloud.net/toloka-chebotarev/9.png	eu.9be23458-7b02-4cc5-9686-4e36f2bae71f	No	No	Yes	Yes							https://platform.toloka.ai/task/42956859/00028f783b--6628f9a1da89fd4d182a8a35	00028f783b--6628f7d150de4e597ce50dac	00028f783b--6628f9a1da89fd4d182a8a35	77f422b6307b71b14d61f6bad107492d	APPROVED	2024-04-24T12:22:57.565	+	
